behavior_window_id,run_key,feature_set,feature_family,fold_id,seed,date,window_start_date,window_end_date,window_length,primitive_id,primitive_type,reward_daily_return,reward_benchmark_return,reward_excess_return_vs_benchmark,same_day_excess_return_vs_benchmark,current_drawdown,regime_label_exogenous,market_regime,analysis_regime,action_l1_wmean,action_change_l1_wmean,action_jitter_l2_wmean,turnover_wmean,portfolio_hhi_wmean,portfolio_max_weight_wmean,portfolio_benchmark_deviation_l1_wmean,portfolio_sector_max_weight_wmean,vix_wmean,sp500_trend_wmean
base_macro__fold_12__seed42__w0039,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-30,2021-08-24,2021-08-30,5,primitive_02,bad_or_noisy_primitive,0.0030094576864816,-0.000236415634655,0.0032458733211366,-0.0014799767088092,-0.0013432565639176,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1345600693558649,0.2172135580055761,1.330511317007694,0.4056111473493274,17.086000061035158,0.1147223149824508
base_macro__fold_12__seed42__w0040,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-31,2021-08-25,2021-08-31,5,primitive_02,bad_or_noisy_primitive,-0.0013428972569138,-0.0010962230686503,-0.0002466741882634,0.0032458733211366,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1346150108323192,0.2174055706863277,1.330634933869864,0.4061771217163908,16.938000106811522,0.1151982906527569
base_macro__fold_12__seed42__w0041,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-01,2021-08-26,2021-09-01,5,primitive_02,bad_or_noisy_primitive,0.0009419538984962,0.0034481343577407,-0.0025061804592445,-0.0002466741882634,-0.0013428972569138,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1346481595155144,0.2173810393942599,1.330698711027595,0.4055560158741529,16.802000045776367,0.1152637718993508
base_macro__fold_12__seed42__w0042,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-02,2021-08-27,2021-09-02,5,primitive_02,bad_or_noisy_primitive,-0.0030291586588533,-0.0017272669039479,-0.0013018917549053,-0.0025061804592445,-0.0004022083057236,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1346887410865078,0.2173854444044231,1.3306718014926049,0.4046233326407107,16.31599998474121,0.1172650549043364
base_macro__fold_12__seed42__w0043,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-03,2021-08-30,2021-09-03,5,primitive_02,bad_or_noisy_primitive,-0.0044039390761532,-0.0074309743224046,0.0030270352462514,-0.0013018917549053,-0.0034301486118051,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1346067330701487,0.2167953260720442,1.3305374998530883,0.4025564193305323,16.320000076293944,0.1172520777638136
base_macro__fold_12__seed42__w0044,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-07,2021-08-31,2021-09-07,5,primitive_02,bad_or_noisy_primitive,-0.0032105804934557,-0.0006839127828146,-0.0025266677106411,0.0030270352462514,-0.0078189815224497,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1345971400814606,0.2168702665242542,1.3304814240930678,0.4021120830197733,16.70999984741211,0.1155243567212683
base_macro__fold_12__seed42__w0045,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-08,2021-09-01,2021-09-08,5,primitive_02,bad_or_noisy_primitive,-0.0072351110902127,-0.0048581865085681,-0.0023769245816446,-0.0025266677106411,-0.0110044585463507,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1345016785539474,0.2164505466149156,1.3303893186090143,0.4010681653987428,17.005999755859374,0.113823957848128
base_macro__fold_12__seed42__w0046,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-09,2021-09-02,2021-09-09,5,primitive_02,bad_or_noisy_primitive,-0.005146994509517,-0.0065875522306709,0.0014405577211538,-0.0023769245816446,-0.0181599511564931,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1344223233793524,0.2162248232630446,1.3303127511067432,0.4007821553726677,17.543999481201173,0.1110386115331346
base_macro__fold_12__seed42__w0047,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-10,2021-09-03,2021-09-10,5,primitive_02,bad_or_noisy_primitive,0.0093032784714259,0.006611700615338,0.0026915778560878,0.0014405577211538,-0.0232134764971145,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1343822040454913,0.2160572972379359,1.3302762123737293,0.4007217527702645,18.45199966430664,0.1059318227829077
base_macro__fold_12__seed42__w0048,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-13,2021-09-07,2021-09-13,5,primitive_02,bad_or_noisy_primitive,-0.0053262334106856,-0.007964276507803,0.0026380430971174,0.0026915778560878,-0.0141261594618312,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1344070026127574,0.2163087320389046,1.3303147624448812,0.4016825892083199,19.043999862670898,0.101428582300998
base_macro__fold_12__seed42__w0049,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-14,2021-09-08,2021-09-14,5,primitive_02,bad_or_noisy_primitive,0.0059795091368564,0.0065441615380294,-0.000564652401173,0.0026380430971174,-0.0193771536500265,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1344017797389662,0.2161109440180654,1.3302735382776731,0.4016607494493588,19.30799980163574,0.0964705307434442
base_macro__fold_12__seed42__w0050,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-15,2021-09-09,2021-09-15,5,primitive_02,bad_or_noisy_primitive,-0.0029989951698675,-0.0023666833257746,-0.0006323118440929,-0.000564652401173,-0.0135135103804666,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1344498755639043,0.2158960049334672,1.3303094960318798,0.4018084552593726,19.352000045776368,0.0936750403218896
base_macro__fold_12__seed42__w0051,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-16,2021-09-10,2021-09-16,5,primitive_02,bad_or_noisy_primitive,-0.0053189747443812,-0.0051578420466782,-0.0001611326977029,-0.0006323118440929,-0.0164719785979755,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1344238414334175,0.2149797923723468,1.330328117717298,0.4011228759894849,19.33000030517578,0.0915869512434948
base_macro__fold_12__seed42__w0052,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-17,2021-09-13,2021-09-17,5,primitive_02,bad_or_noisy_primitive,-0.0225811074652554,-0.0166151815764584,-0.0059659258887969,-0.0001611326977029,-0.021703339304204,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1342538311901777,0.2136248682259086,1.3303342361788275,0.400408490672718,19.302000045776367,0.0892447745616152
base_macro__fold_12__seed42__w0053,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-20,2021-09-14,2021-09-20,5,primitive_00,profitable_reliable_candidate,0.0001762864142913,-0.001777972315249,0.0019542587295403,-0.0059659258887969,-0.0437943613322763,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1339077651171031,0.2115621538490292,1.3300968891517104,0.3986370460450095,20.56999969482422,0.0827814756394527
base_macro__fold_12__seed42__w0054,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-21,2021-09-15,2021-09-21,5,primitive_00,profitable_reliable_candidate,0.0125837569678108,0.0100469066724366,0.0025368502953742,0.0019542587295403,-0.0436257952689105,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.133533346540941,0.2096035416520951,1.3299184165035958,0.3976655957061245,21.55,0.0774414982747699
base_macro__fold_12__seed42__w0055,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-22,2021-09-16,2021-09-22,5,primitive_00,profitable_reliable_candidate,0.0145338454595891,0.0145785735188541,-4.472805926503815e-05,0.0025368502953742,-0.031591014706291,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1332957405047991,0.2086168917884543,1.32985868094727,0.3979229967127992,22.088000106811524,0.0723220715887602
base_macro__fold_12__seed42__w0056,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-23,2021-09-17,2021-09-23,5,primitive_02,bad_or_noisy_primitive,0.0012443876630761,0.0006995423358925,0.0005448453271835,-4.472805926503815e-05,-0.0175163081723547,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1330676652744804,0.2081475237489844,1.3298500788113947,0.3991855635096631,22.07599983215332,0.0701641297506744
base_macro__fold_12__seed42__w0057,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-24,2021-09-20,2021-09-24,5,primitive_02,bad_or_noisy_primitive,0.0021685544735485,0.0009211519530784,0.0012474025204701,0.0005448453271835,-0.0162937175870707,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1329052588151441,0.2078518278013879,1.3298878457353358,0.4007491432328753,21.463999938964843,0.0703161588143957
base_macro__fold_12__seed42__w0058,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-27,2021-09-21,2021-09-27,5,primitive_02,bad_or_noisy_primitive,-0.0191359269981339,-0.0145136576078222,-0.0046222693903116,0.0012474025204701,-0.0141604969276866,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1329852706796111,0.2089111330414256,1.3302543609862174,0.4042132030737848,20.07400016784668,0.0735134617197862
base_macro__fold_12__seed42__w0059,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-28,2021-09-22,2021-09-28,5,primitive_00,profitable_reliable_candidate,-0.0004434545864412,0.0030388822257943,-0.0034823368122355,-0.0046222693903116,-0.033025449690355,bear_high_vol,0.0,bear_high_vol,0.0,0.0,0.0,0.0,0.1329228648993454,0.2099404679719449,1.330349396076985,0.4075152617854861,19.852000045776368,0.0724979880641314
base_macro__fold_12__seed42__w0060,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-29,2021-09-23,2021-09-29,5,primitive_00,profitable_reliable_candidate,-0.0127097705883713,-0.0138732165927178,0.0011634460043465,-0.0034823368122355,-0.0334542589896619,bear_high_vol,0.0,bear_high_vol,0.0,0.0,0.0,0.0,0.1326310436700932,0.2099579888040751,1.3302552483379644,0.409215068532319,20.189999771118163,0.069799358780885
base_macro__fold_12__seed42__w0061,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-09-30,2021-09-24,2021-09-30,5,primitive_00,profitable_reliable_candidate,0.0159793607418712,0.0154150330905721,0.0005643276512991,0.0011634460043465,-0.0457388336210705,bear_high_vol,0.0,bear_high_vol,0.0,0.0,0.0,0.0,0.1323612159598526,0.2096752561390219,1.3301414772881146,0.4096026839526279,21.09199981689453,0.062025921486188
base_macro__fold_12__seed999__w0002,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-08,2021-07-06,2021-07-08,3,primitive_05,bad_or_noisy_primitive,0.0032891680002979,0.0115972658442973,-0.0083080978439993,0.0035853134219977,-0.0021638265620835,unknown,0.0,market_regime_0,1200.0,0.0,0.0,0.0,0.0079199363427119,0.0378497752780966,0.8484844713254684,0.0623066393909918,17.21333376566569,0.1265155480322645
base_macro__fold_12__seed999__w0003,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-09,2021-07-06,2021-07-09,4,primitive_05,bad_or_noisy_primitive,7.207926527597053e-05,0.002707835985997,-0.002635756720721,-0.0083080978439993,0.0,unknown,0.0,market_regime_0,1200.0,0.0,0.0,0.0,0.0166526328631411,0.0568117371507767,0.8557827555965389,0.0932623318994965,16.955000400543213,0.1276098925644609
base_macro__fold_12__seed999__w0004,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-12,2021-07-06,2021-07-12,5,primitive_05,bad_or_noisy_primitive,0.0029250307259542,-0.0025090810368817,0.005434111762836,-0.002635756720721,0.0,unknown,0.0,market_regime_0,1136.6,63.4,34.80747046253146,31.7,0.028598334343336,0.0760556898663805,0.8975104259982555,0.1239856029588068,16.79800033569336,0.128710499590892
base_macro__fold_12__seed999__w0005,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-13,2021-07-07,2021-07-13,5,primitive_04,bad_or_noisy_primitive,0.0026528210613951,0.0025628977406922,8.992332070296288e-05,0.005434111762836,0.0,unknown,0.0,market_regime_0,896.6,240.0,102.440598439877,120.0,0.048603189632408,0.1067561053491383,0.9362047733297676,0.1859343261198501,16.934000396728514,0.1284616647385325
base_macro__fold_12__seed999__w0006,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-14,2021-07-08,2021-07-14,5,primitive_04,bad_or_noisy_primitive,0.0011740648204714,0.0002772997859869,0.0008967650344845,8.992332070296288e-05,0.0,unknown,0.0,market_regime_0,656.6,240.0,161.39447871929542,120.0,0.0676061104342986,0.1295172627408511,1.0163685076825726,0.2351725185784464,16.960000228881835,0.1277095619095918
base_macro__fold_12__seed999__w0007,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-15,2021-07-09,2021-07-15,5,primitive_04,bad_or_noisy_primitive,-0.0056708479007566,-0.0083582016515559,0.0026873537507992,0.0008967650344845,0.0,unknown,0.0,market_regime_0,416.6,240.0,161.39447871929542,120.0,0.0837740741949625,0.1450810494281708,1.1041034118003823,0.2713887572032968,16.562000274658203,0.1281690611685915
base_macro__fold_12__seed999__w0008,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-16,2021-07-12,2021-07-16,5,primitive_04,bad_or_noisy_primitive,-0.0171368350355433,-0.0187273933662891,0.0015905583307458,0.0026873537507992,-0.0056708479007567,unknown,0.0,market_regime_0,176.6,240.0,161.39447871929542,120.0,0.0952240701868576,0.1531844746317979,1.1670038123841835,0.2955454524999528,17.01600036621094,0.1244358971919364
base_macro__fold_12__seed999__w0009,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-19,2021-07-13,2021-07-19,5,primitive_02,bad_or_noisy_primitive,0.0121169071945368,0.0136710693786293,-0.0015541621840925,0.0015905583307458,-0.0227105025513131,unknown,0.0,market_regime_0,0.0,176.6,126.58700825676397,88.3,0.0999293889214906,0.1531633393109283,1.1925027704761189,0.3080906636408779,18.28200035095215,0.1164769819153402
base_macro__fold_12__seed999__w0010,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-20,2021-07-14,2021-07-20,5,primitive_02,bad_or_noisy_primitive,0.0068293598923918,0.0082425594019251,-0.0014131995095333,-0.0015541621840925,-0.0108687764085316,unknown,0.0,market_regime_0,0.0,0.0,58.95388027941842,0.0,0.0999138207540421,0.1529707818261755,1.1922925143961545,0.307960544625626,18.804000091552734,0.112689496789268
base_macro__fold_12__seed999__w0011,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-21,2021-07-15,2021-07-21,5,primitive_02,bad_or_noisy_primitive,0.0072975380999882,0.0004263966797158,0.0068711414202724,-0.0014131995095333,-0.0041136433018238,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0999224745466183,0.1530530493455998,1.1922131877693185,0.3081217930046221,19.120000076293945,0.1104903963916925
base_macro__fold_12__seed999__w0012,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-22,2021-07-16,2021-07-22,5,primitive_02,bad_or_noisy_primitive,0.006124595683834,0.005423708626206,0.000700887057628,0.0068711414202724,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0999965840609055,0.1526447875812714,1.1922387870743072,0.3094806552559664,19.256000137329103,0.1094942545843453
base_macro__fold_12__seed999__w0013,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-23,2021-07-19,2021-07-23,5,primitive_02,bad_or_noisy_primitive,0.0008246255876176,0.0037363836442235,-0.0029117580566059,0.000700887057628,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1000034387961346,0.1520425679841705,1.1922799706037344,0.3105559820663547,19.006000137329103,0.1124377036936735
base_macro__fold_12__seed999__w0014,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-26,2021-07-20,2021-07-26,5,primitive_02,bad_or_noisy_primitive,-0.0041848753838724,-0.0026605465649229,-0.0015243288189495,-0.0029117580566059,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0999734707595816,0.1513722893549552,1.1923733900485145,0.3110310679373647,18.022000122070317,0.1194108185103051
base_macro__fold_12__seed999__w0015,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-27,2021-07-21,2021-07-27,5,primitive_02,bad_or_noisy_primitive,-0.0049299270048778,-0.0035870893129516,-0.0013428376919262,-0.0015243288189495,-0.0041848753838726,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0999244789389163,0.1510183538753382,1.192290255560295,0.3112329096380289,17.948000335693358,0.122000167729081
base_macro__fold_12__seed999__w0016,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-28,2021-07-22,2021-07-28,5,primitive_02,bad_or_noisy_primitive,0.0035270333251959,0.0038041695799325,-0.0002771362547365,-0.0013428376919262,-0.0090941712585833,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.099884186027992,0.1504653077953157,1.1923071254381814,0.3115972663831436,18.028000259399413,0.1227460715311058
base_macro__fold_12__seed999__w0017,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-29,2021-07-23,2021-07-29,5,primitive_02,bad_or_noisy_primitive,-0.0082286369539062,-0.0059337745021366,-0.0022948624517696,-0.0002771362547365,-0.0055992133784814,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0997672325265183,0.1501570700226626,1.1922198838360605,0.3112312250216641,18.030000305175783,0.1240052270757127
base_macro__fold_12__seed999__w0018,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-07-30,2021-07-26,2021-07-30,5,primitive_02,bad_or_noisy_primitive,-0.002041548193716,-0.0026999101509824,0.0006583619572663,-0.0022948624517696,-0.0137817764382688,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0996757068962091,0.1501524416120205,1.192087658916687,0.3109448157547328,18.238000106811523,0.1218352561241765
base_macro__fold_12__seed999__w0019,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-08-02,2021-07-27,2021-08-02,5,primitive_02,bad_or_noisy_primitive,0.008029982413314,0.0077137750904303,0.0003162073228837,0.0006583619572663,-0.0157951884711908,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0996857123017127,0.1507817378773904,1.1919617736218415,0.310769732471018,18.613999938964845,0.1187521378806258
base_macro__fold_12__seed999__w0020,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-08-03,2021-07-28,2021-08-03,5,primitive_02,bad_or_noisy_primitive,-0.003929672855341,-0.0091553330329314,0.0052256601775903,0.0003162073228837,-0.0078920411435153,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0997035706852583,0.1513902193661775,1.1919836766506655,0.310927454802485,18.35,0.1185640373758491
base_macro__fold_12__seed999__w0021,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-08-04,2021-07-29,2021-08-04,5,primitive_02,bad_or_noisy_primitive,0.0043344494876427,0.0079612207025003,-0.0036267712148576,0.0052256601775903,-0.0117907008590016,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0998071138308874,0.152377226787141,1.1920679678007426,0.3112235521573038,18.28199996948242,0.117383745995668
base_macro__fold_12__seed999__w0022,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-08-05,2021-07-30,2021-08-05,5,primitive_02,bad_or_noisy_primitive,0.0011546009095659,0.0024520409856245,-0.0012974400760585,-0.0036267712148576,-0.007507357568656,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0998524047452127,0.1523699883219047,1.192144109026141,0.3123330309948266,18.197999954223636,0.1165685501439047
base_macro__fold_12__seed999__w0023,base_macro__fold_12__seed999,base_macro,macro_context,fold_12,999,2021-08-06,2021-08-02,2021-08-06,5,primitive_02,bad_or_noisy_primitive,-0.005513778671335,-0.0024256360354887,-0.0030881426358462,-0.0012974400760585,-0.0063614246609672,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0999092303159609,0.1523553174257551,1.1922856160558766,0.3133910709439257,17.779999923706054,0.1173125373944581
